0, 549, -0.0062138205, -0.0022716478, -0.018970253, -0.026542412, 0.007047422, -0.0057588266, -0.018093476, 0.009299143, -0.01904996, -0.042616647, 0.00860835, 0.024177773, -0.0029973132, 0.0017917457, -0.0018199752, -0.002884395, 0.02541323, 0.0028412205, 0.006336702, 0.00795741, -0.020604245, -0.0002623687, -0.021706859, -0.010009863, 0.0052473736, 0.007578802, 0.026396284, -0.015795259, -0.0050148955, -0.013829155, 0.014294112, -0.0028910374, -0.020165857, 1.49061325e-05, -0.030315207, -0.012235016, -0.0108932825, -0.010694015, 0.007797996, -0.01564913, 0.023805806, 0.0094652, -0.006190573, -0.0005218314, -0.020697236, -0.0066455663, 0.013231353, -0.022530496, -0.013736163, -0.00603448, 0.03318466, 0.0014513306, -0.035974402, 0.0037794376, -0.03993318, -0.014041707, -0.0026070813, 0.019328933, 0.0038857136, -0.019501632, 0.01760195, 0.01784107, -0.03523047, 0.009491769, -0.014984906, -0.026197016, -0.0049517937, 0.017389398, -0.010136066, 0.0034871788, 0.009989937, 0.018903831, 0.0029657625, 0.004523369, 0.02121533, -0.00997001, 0.0028943585, 0.0004641269, -0.025041265, 0.01919609, 0.0074260305, -0.010806933, 0.026688542, 5.936507e-05, 0.01866471, -0.0012894259, -0.0019445174, 0.004251037, -0.021427883, -0.010428325, 0.013257922, 0.014599655, 0.0025157505, 0.03839218, -0.024563024, 0.030155795, 0.013457189, 0.024164489, -0.00045457867, 0.0009157996, 0.0013757751, -0.0058551393, 0.004334065, -0.015104466, -0.013908862, 0.00014208179, -0.00834266, -0.016246932, 0.015051328, 0.018066907, -0.006934504, 0.056910757, -0.009113161, -0.0064662257, 0.0014870326, 0.017708225, 0.02949157, -0.026422853, 0.021866271, -0.0022417577, 0.026011033, -0.008023832, 0.02454974, -0.0031052497, 0.029013328, -0.021228615, -0.014719215, 0.0004944321, 0.022822754, -0.014745785, -0.011046054, 0.031749934, -0.022862608, 0.0036930884, -0.020404978, 0.0008551891, -0.027087076, -0.021959264, -0.037701383, -0.025771912, 0.0051510613, 0.0195282, -0.04038485, 0.00046703286, 0.0010511354, 0.022862608, -0.0024758969, 0.035841554, 0.004363955, -0.0035137478, 0.015356871, 0.01668532, -0.01097299, 0.00417133, -0.007977337, 0.0195282, -0.0018714527, 0.040305145, -0.0023148225, -0.03233445, -0.015835114, -0.004931867, -0.0067750905, -0.008249668, 0.006177288, 0.034088004, -0.005327081, 0.015064612, 0.027844293, -0.0068083014, -0.011902903, 0.01298559, -0.027060507, -0.0022517212, -0.0001850488, 0.016605614, 0.015237311, 0.016207078, -0.0018863977, -0.03448654, 0.017934062, -0.023022022, 0.004636287, 0.033769175, -0.0095914025, -0.00022085466, 0.018571718, -0.01487863, 0.023765953, 0.013855724, 0.0021603904, -0.006539291, 0.0044270563, -0.0070208535, -0.623202, -0.013437263, 0.013204784, -0.014267543, 0.002857826, 0.020830082, 0.015808543, 0.027525464, -0.010873356, 0.028827345, -0.0032978747, 0.00884747, 0.011205468, -0.007180267, -0.019089812, -0.019355504, 0.017588666, -0.011192183, 0.02623687, 0.0011814894, -0.0062171416, 0.023712816, -0.0113183865, 0.0068348707, -0.004825591, -0.008522001, 0.0040949443, -0.007333039, -0.017030718, 0.015542855, -0.012434283, 0.00055006094, 0.0031351398, 0.009006885, 0.05034822, -0.010740511, -0.0018731132, 0.012420999, -0.014759069, 0.034459967, -0.001896361, -0.016100803, 0.018624855, -0.0012230034, 0.011789986, -0.01861157, 0.014227689, -0.022636773, -0.018903831, -0.018213037, -0.0025722096, -0.018731132, -0.024961557, -0.0150114745, 0.00612415, 0.012719899, 0.019913452, -0.016313355, 0.018306028, 0.015888251, 0.00043672763, 0.00056251517, -0.012487421, -0.029783828, -0.011145688, -0.0030006343, -0.0501091, 0.0022118676, 0.020949641, -0.0031135525, 0.011896261, 0.022477359, -0.017429251, -0.014852061, -0.017562097, 0.011789986, 0.020338556, -0.024310619, -0.014865345, 0.009989937, -0.04224468, -0.024204342, -0.014812207, -0.029279018, 0.04875408, 0.0008593405, -0.011484442, -0.018651426, 0.00081575074, 0.022224953, 0.016765026, 0.0029159456, -0.0094519155, -0.028189689, -0.008688057, 0.024310619, -0.0015816847, 0.013171572, 0.008110181, -0.009505053, -0.020590961, -0.007658509, -0.0037727954, -0.010913209, 0.015861683, 0.014094844, 0.008130108, -0.01810676, 0.0474522, -0.025081119, 0.010268912, -0.035124194, -0.010614308, 0.0058119646, -0.0063632713, -0.033716038, 0.04375911, 0.0064662257, 0.016990863, -0.019302364, -0.0012786322, 0.01760195, 0.0018930399, -0.020404978, 0.0013749448, 0.004516727, -0.006901293, -0.0101892045, -0.0022085465, 0.015542855, -0.027738016, -0.022650057, 0.016937725, -0.0018581682, 0.016711889, -0.008362587, 0.007499095, 0.007864418, 0.0037595108, -0.016579045, 0.0008306958, 0.0032563608, 0.00272166, -0.0038657868, -0.022331228, -0.047824167, -0.015463147, 0.013384124, -0.0011939435, -0.0013790962, 0.010248984, -0.012062318, -0.0037561897, 0.010102855, -0.011849766, -0.0023447126, -0.01656576, -0.0156092765, -0.008123466, -0.034645952, 0.0029989737, 0.015303733, -0.013855724, -0.00443702, 0.0043971664, 0.00092161156, 0.0045665437, 0.0013707933, 0.0046661776, -0.032175038, 0.0012620266, -0.0036930884, -0.024177773, 0.021600582, -0.017973917, 0.033742607, 0.013032085, 0.00044336988, 0.003872429, 0.021494307, 0.0076186555, -0.009950084, -0.009338997, -0.0037329418, 0.034539677, 0.0014455187, 0.015250595, 0.0051510613, -0.004868766, 0.011756774, 0.0020109399, 0.018983537, 0.004659535, 0.007910914, -0.004632966, -0.0049916473, 0.009976652, -0.016060948, 0.03491164, 0.038153056, 0.02100278, -0.015662415, 0.007930841, -0.024616161, -0.015529569, -0.051012445, 0.003972063, -0.025373377, 0.016844735, 0.008721268, -0.01813333, -0.00062727707, -0.020179141, -0.028322535, -0.01337084, 0.07248018, -0.00875448, 0.03151081, 0.008256311, 0.010282196, -0.01683145, -0.028136551, 0.029066466, -0.019594625, -0.0014538214, 0.035124194, 0.021374745, 0.0062403893, -0.013191499, -0.021587297, 0.0052573374, -0.008980316, -0.016246932, -0.0037827587, 0.024749007, 0.020923072, 0.023433842, 0.015755406, 0.029677553, -0.004251037, -0.020232279, 0.03541645, 0.018545149, -0.035310175, 0.031431105, 0.008369229, 0.018863976, 0.023300996, -0.0047027096, 0.008628277, 0.000538437, 0.0088873245, -0.039295524, -0.013277848, 0.02919931, 0.0063699135, 0.011956042, -0.0021255184, 0.018850692, 0.02363311, 0.017562097, 0.007997263, -0.011889619, -0.015529569, 0.00860835, -0.004573186, 0.008940462, 0.0040451274, -0.010933136, 0.002135482, -0.011258606, -0.021613866, -0.011026127, 0.01603438, 0.041633595, 0.03283926, -0.012374504, 0.02396522, -0.00062727707, -0.01615394, -0.025771912, -0.0058551393, 0.020989494, 0.018505296, -0.017681656, -0.036665194, -0.0038558233, -0.0079374835, 0.003932209, -0.0026070813, -0.020497968, -0.0052606585, 0.0007563857, -0.008681415, 0.0001551587, -0.042962044, 0.041288197, -0.0019378751, -0.03026207, -0.01748239, 0.013669741, 0.0010370206, -0.011484442, -0.038950127, 0.03807335, 0.0025389984, 0.012885956, -0.009637898, 0.017349545, -0.02541323, 0.031723365, -0.0072134784, -0.010614308, -0.027339483, 0.014745785, -0.004546617, 0.01709714, -0.014772354, 0.031749934, 0.010601023, -0.020551108, -0.03788737, -0.04694739, 0.0059149195, 0.07168311, 0.0063001695, -0.0001927289, 0.020723805, -0.01245421, -0.019089812, -0.006841513, -0.031006001, 0.034592815, -0.011192183, 0.009206152, 0.004516727, -0.0074592414, 0.03964092, -0.008595065, 0.003141782, -0.003653235, -0.007638582, 0.0037561897, -0.02440361, 0.010667446, -0.0072732586, 0.0068547972, 0.04195242, 0.00511785, 0.008973674, 0.043121457, 0.0013209765, 0.012115455, -0.009166298, -0.019979874, -0.010029791, 0.0022467396, 0.008840828, -0.00057413906, 0.037807662, -0.0054300358, 0.03600097, 0.019262511, 0.01928908, 0.008661488, 0.011577434, 0.0022982168, 0.0034539676, 0.0001155128, -0.036426075, 0.0051477402, 0.013975284, -0.019807175, -0.00047824165, 0.029969811, -0.00452669, -0.041580457, -0.017827787, -0.009186225, -0.013776016, -0.025546076, 0.0064828317, -0.014559802, 0.004679462, -0.029597845, -0.024934988, 0.012135382, -0.013583392, -0.013643172, -0.021839703, -0.0013110131, -0.00763194, -0.011617287, -0.011716921, -0.02973069, -0.015449863, -0.03836561, 0.0010121121, 0.025944611, -0.0025821729, 0.010248984, 0.012122097, -0.02532024, 0.025758628, -0.012932451, -0.017761365, -0.012726543, -0.028109983, -0.00080329657, 0.033211228, 0.003369279, -0.030607466, -0.018983537, 0.017907493, 0.004194578, -0.021162193, 0.011046054, 0.015967958, -0.014174552, 0.006994284, 0.004828912, 0.025732059, 0.014174552, 0.00029869346, -0.010448252, 0.005795359, 0.011504369, -0.028721068, -0.009637898, -0.019302364, -0.010720584, 0.00813675, -0.003895677, -0.014692646, 0.0014621243, -0.021507591, 0.023407273, -0.0013533575, 0.012905883, 0.041367903, 0.0052075204, 0.0026701826, -0.0126534775, 0.011052696, -0.0058551393, 0.021520875, 0.008409083, 0.01266012, -0.005549596, 0.004470231, 0.030448053, -0.035814986, 0.010488105, 0.0049185827, 0.014573086, 0.015170888, -0.0010934797, -0.029332155, -0.026661973, 0.0033892058, -0.006585786, 0.007685078, -0.0010544565, -0.0072732586, 0.004845518, -0.010913209, -0.00517763, 0.00828288, 0.008123466, -0.035044488, -0.028136551, 0.0056625144, 0.014001853, 0.00925929, -0.00043672763, 0.0034905, -0.0056226607, -0.0043905242, 0.015821828, -0.03655892, -0.010959704, -0.015702268, 0.009744174, 0.034619384, 0.013291133, 0.016021095, 0.021932693, 0.017322976, -0.0074858107, -0.010634235, 0.01487863, 0.0057090097, -0.022889178, 0.013895577, 0.00801719, -0.009930157, -0.0024011717, 0.005792038, 0.0063101333, 0.0013309399, 0.02532024, -0.0058352128, -0.02999638, -0.024682583, 0.0007435163, -0.011384808, -0.01564913, 0.01526388, -0.015954673, -0.007147056, 0.019807175, -0.010082928, 0.04896663, 0.0028976796, 0.018159898, -0.0076651513, 0.014360534, -0.003922246, 0.027738016, -0.015290448, -0.03052776, -0.03233445, 0.010800291, -9.5793635e-05, 0.0027515502, 0.022862608, -0.013457189, 0.0100497175, -0.006280243, 0.028030274, -0.022224953, 0.011344955, -0.0138158705, -0.005875066, -0.017628519, -0.0008145053, -0.012520633, -0.0036067392, 0.0063167755, -0.0022301339, 0.0053038327, 0.009252648, -0.007977337, -0.015303733, 0.0016672036, -0.009192867, 0.019740753, -0.012699973, 0.021401314, -0.008269596, 0.009511695, -0.003239755, -0.008920535, -0.000547155, 0.0068547972, 0.02517411, 0.0394018, -0.0033476916, -0.00872791, 0.023805806, -0.01088664, -0.02949157, -0.021693572, 0.016472768, -0.0058617815, 0.0012894259, -0.0104349675, -0.007864418, 0.0114778, 0.009797312, -0.033264365, 0.015157604, 0.000792918, -0.009784027, -0.008588423, 0.016220363, 0.0010635896, 0.031271692, -0.035894696, -0.012613624, -0.014214405, -0.014121413, -0.02898676, 0.011418019, -0.014440241, 0.023154868, -0.009246006, -0.010713941, 0.00079831487, -0.009691036, 0.0005928204, -0.011431304, 0.0014247616, 0.024616161, -0.0037595108, -0.012773038, 0.008721268, -0.008023832, -0.0051311343, -0.001692112, -0.0034506465, -0.032467294, -0.0015177531, -0.0069677155, 0.018040339, -0.0009797312, -0.0029458357, 0.00092244183, 0.023672963, -0.009604687, -0.026914379, 0.000861001, 0.028853914, -0.022464074, 0.019063244, 0.002062417, -0.0028794133, 0.016286785, 0.0083957985, 0.02464273, -0.012009179, 0.020338556, -0.016937725, 0.019302364, 0.032786123, 0.0082231, -0.014759069, -0.015755406, 0.02239765, -0.0061042234, 0.030421484, -0.011165614, -0.012122097, -0.011696994, -0.019368788, -0.003266324, -0.008741195, 0.011690352, 0.00047284484, 0.021786565, 0.005091281, -0.010222415, -0.015051328, -0.0037262996, 0.01733626, -0.011119119, 0.01878427, -0.014400388, -0.00807697, -0.025094403, 0.015489716, -0.008442294, -0.008947104, -0.024018358, -0.0010876677, -0.01106598, -0.022623487, -0.0014911841, 0.012992232, 0.012912525, -0.010029791, -0.014546517, 2.999389e-05, 0.01641963, -0.00051892543, 0.019116381, 0.01434725, 0.0016912817, -0.004626324, -0.0072134784, -0.0040517696, 0.0011059338, -0.024071498, -0.022782901, -0.026927663, 0.029252449, 0.03185621, -0.013138361, -0.019926736, 0.010986274, -0.035150763, -0.020896504, -0.013975284, 0.023526832, 0.011344955, 0.022889178, 0.02138803, 0.017548813, 0.0033609762, 0.047053665, -0.013656456, 0.008967031, 0.010136066, -0.028535087, -0.0107870065, 0.0073529654, -0.033423778, 0.007253332, 0.014812207, 0.006688741, 0.005337044, 0.027100362, 0.01245421, -0.009916873, 0.02387223, -0.003736263, 0.0026851278, -0.0062171416, -0.0006405615, -0.059408244, 0.021454452, -0.0014679362, -0.003289572, -0.031909347, -0.007897629, 0.01769494, 0.0069677155, 0.0042875693, -0.028455378, -0.021852987, 0.017322976, -0.0023895476, 0.011032769, 0.020537823, -0.00013056163, 0.027312912, -0.00047159943, -0.0016306712, -0.0073795347, 0.0027283023, -0.016127372, -0.0071536982, 0.0094519155, -0.013058654, 0.01082686, 0.008648204, 0.0025937967, -0.007598729, 0.0067584845, 0.0008551891, 0.0026319898, -0.023354135, 0.012626909, 0.02331428, -0.025027981, -0.011125761, -0.0068547972, 0.011125761, -0.01135824, -0.035310175, -0.014971621, -0.009338997, 0.0067651267, -0.007698362, -0.0038657868, -0.020126004, 0.011716921, -0.020404978, -0.00030803413, 0.00010637971, 0.22190413, -0.0013674722, 0.016087519, 0.014772354, -0.00038151396, 0.0061141867, 0.017787933, -0.009431988, -0.008116824, 0.009558191, -0.0009705981, 0.027339483, -0.012507348, 0.0072732586, 0.011431304, -0.02020571, -0.023500264, -0.026130592, 0.0036764827, 0.005572844, -0.008296165, 0.0037694743, -0.0026568982, 0.0041547245, 0.0020308665, -0.0187577, 0.0014314039, -0.012122097, 0.024217626, 0.026343144, -0.032706417, 0.0033941874, 0.020750374, -0.009398777, -0.03685118, -0.011677068, 0.023885515, -0.0221851, 0.02322129, 0.009538264, 0.010215773, -0.012826175, -0.0064330148, -0.0352039, 0.041607026, 0.023898799, -0.005466568, -0.033104952, -0.019461779, -0.010733869, -0.05111872, -0.02177328, -0.0053536496, 0.0060477643, -0.026940947, -0.0033726, 0.0046163606, 0.018093476, -0.0049584364, -0.019036675, -0.011909546, 0.01044161, 0.0023447126, 0.01801377, -0.013470474, 0.016114088, -0.014320681, 0.016804881, 0.01878427, -0.0024327224, -0.010335334, -0.025253817, 0.007147056, 0.026582265, -0.0006754333, -0.00875448, 0.012460852, 0.0313514, 0.019142952, 0.016605614, -0.009026811, 0.023433842, -0.02194598, -0.0056193396, -0.0042942115, -0.029544707, 0.029890103, -0.008827544, 0.008209815, -0.008176604, 0.011019485, -0.015370156, -0.018837407, -0.021693572, 0.0019627835, -0.007944126, 0.008528643, 0.0041978993, -0.0014421975, 0.0069610733, -0.019209374, 0.06530656, -0.010979632, -0.011610645, 0.009126445, -0.027445758, -0.0054300358, 0.013364198, 0.0021039313, -0.047292788, -0.00015526249, -0.028747639, 0.016393062, -0.014546517, -0.0009099876, 0.036665194, -0.0056060553, -0.0118099125, 0.003463931, -0.008973674, 0.01186305, -0.038525023, -0.03552273, 0.006954431, -0.00045540894, -0.013683026, -0.016765026, -0.0033360678, -0.036665194, -0.0049451515, 0.02919931, 0.004872087, 0.015210742, 0.018571718, -0.015290448, 0.0018017091, 0.020033011, -0.0033128199, -0.009412061, 0.019342218, -0.016472768, 0.0221851, -0.024031643, 0.006044443, 0.00606437, -0.04508756, 1.2207721e-05, -0.010687373, -0.016871303, 0.0020640776, -0.004985005, -0.012314723, 0.0023596575, -0.021507591, -0.010063002, 0.002896019, -0.003978705, -0.0079374835, 0.019621193, 0.017349545, -0.03185621, -0.00015204515, -0.004709352, -0.01044161, -0.008522001, 0.010388472, -0.16695948, 0.0054067876, -0.01408156, 0.008947104, 0.032121897, 0.00925929, 0.0145199485, 0.013264564, 0.01641963, -0.0065060793, 0.013908862, 0.009119803, -0.0056126975, -0.01769494, 0.02162715, -0.0039023191, -0.019674331, 0.01449338, 0.031484243, 0.0093456395, 0.026263438, -0.013184857, 0.015941389, -0.03440683, 0.014891914, 0.019541485, -0.016818166, -0.018000485, -0.021202046, -0.029013328, -0.019421926, -0.0024044928, 0.020564392, 0.018332597, 0.0022799508, 0.026555697, 0.00024223438, -0.0014529912, 0.0010245664, 0.02606417, 0.015210742, 0.020431546, -0.016246932, -0.00037507928, 0.010514675, 0.010959704, 0.003928888, -0.017575381, -0.017681656, -0.00023538456, 0.012806249, 0.008741195, -0.0008551891, 0.0010818557, -0.0012437605, -0.0066688145, -0.012905883, -0.0057521844, -0.0002887301, -0.014174552, 0.001224664, -0.012215089, 0.0033676184, -0.020816797, 0.00813675, -0.0432543, 0.0007804638, -0.015848398, -0.023380704, 0.0073197545, -0.022503927, -0.014041707, 0.0048554814, 0.0054300358, 0.016977578, -0.0010278875, -0.02866793, 0.035761848, -0.008130108, -0.00875448, 0.019833745, 0.02011272, -0.010076286, -0.0020375086, 0.0050481064, -0.013032085, -0.0075123794, 0.0128992405, 0.010328691, 0.00446691, 0.007279901, -0.022145245, -0.0063998033, 0.0028445416, -0.00045042727, -0.007147056, 0.021520875, 0.012002537, 0.012560486, -0.0026369714, -0.002210207, 0.014945052, -0.0011042733, 0.012148667, -0.0008140902, 0.015861683, -0.0005745542, 0.000861001, 0.025599213, -0.009976652, -0.028588224, 0.0132180685, 0.027445758, 0.053855326, -0.00046786317, 0.011079265, 0.0013085223, -0.008900609, -0.011530938, -0.010129424, 0.05664507, -0.0045599015, -0.00925929, 0.035336744, 0.000101813166, -0.002460952, -0.117009796, -0.041314766, -0.0082895225, 0.02008615, 0.014798922, 0.030341776, 0.0077780695, 0.028455378, -0.024682583, 0.04960429, -0.0113183865, -0.047186513, -0.012002537, -0.003236434, 0.008409083, -0.027286343, -0.014134699, -0.011995895, -0.0045034424, 0.03969406, -0.009671109, -0.024031643, 0.012593697, -0.0105080325, -0.013895577, -0.0051510613, -0.012334649, 0.016525906, 0.0031733327, -0.0073596076, 0.011464516, -0.010162636, -0.009026811, -0.012201805, 0.0012653477, -0.0056525506, -0.013882292, -0.038418747, 0.03889699, -0.00024472523, 0.002490842, 0.016791597, 0.03315809, 0.009538264, 0.011989253, -0.022317944, -0.025758628, 0.018306028, -0.023101728, -0.017123709, -0.03334407, -0.010029791, -0.016579045, 0.0055529173, 0.018027054, -0.0006102563, -0.0012744808, 0.04492815, -0.013297775, -0.054386705, 9.351036e-05, 0.00017207567, -0.034831934, 0.022517212, 0.0012562147, 0.001482051, -0.024058213, -0.004520048, 0.0011042733, -0.027472327, 0.0070540644, 0.010587739, -0.013802586, 0.017787933, -0.017641803, -0.009086591, -0.0075588753, -0.024934988, 0.05417415, 0.016074235, -0.0046661776, -0.026436137, 0.0070009264, -0.008309449, 0.0142011205, 0.0019744074, 0.021255186, 0.021826418, 0.007990621, -0.031882778, 0.028056845, 0.011962684, -0.0030504512, 0.008382513, -0.013882292, -0.01736283, -0.0058651026, -0.003414114, 0.0001286935, 0.000514774, -0.03286583, -0.0015401706, -0.052606583, 0.021693572, 0.014187836, -0.026954232, 0.01538344, 0.007200194, 0.0367449, -0.03990661, -0.00074766774, -0.008913893, -0.041022506, 0.017004147, -0.0050946022, -0.020033011, -0.038737576, -0.013523611, 0.028216258, -0.01955477, 0.0038093277, 0.034778796, 0.005081318, -0.012401072, -0.0006467886, 0.008276238, 0.006552575, 0.006031159, 0.0052108415, 0.01615394, 0.00070739916, -0.01878427, -0.008203173, -0.03050119, 0.017641803, 0.0075057372, 0.0010544565, 0.012587055, -0.023593256, 0.021507591, 0.041288197, 0.045486096, -0.028295966, -0.027087076, -0.018983537, -0.019142952, -0.00046869344, -0.015954673, 0.00985045, -0.00017622707, 0.011251964, 0.002949157, 0.022437505, 0.01887726, -0.02623687, -0.03233445, 0.008980316, -0.0006638094, 0.0056525506, 0.0051577035, -0.015157604, -0.017894208, 0.041580457, 0.024868567, 0.034353692, -0.018677995, 0.019448495, -0.027764585, -0.045246974, -0.01774808, 0.028853914, -0.043493424, 0.008588423, -0.013975284, 0.002892698, -0.0037229785, 0.016074235, -0.019235943, 0.007970694, 0.00174525, -0.011331671, -0.004686104, 0.015277164, -0.015396724, -0.020630814, 0.0056160185, 0.02307516, 0.0117036365, 0.006446299, 0.011630571, -0.019408641, 0.01955477, -0.0016522586, 0.0059713786, -5.3189855e-05, 0.00046039064, 0.01979389, -0.006795017, -0.018585002, 0.0037096941, 0.031457674, 0.0019146273, 0.031935915, 0.00090334535, 0.011584076, 0.017176846, 0.0031351398, 0.02194598, -0.035575867, -0.022503927, -0.013231353, 0.019448495, -0.0018365808, 0.016818166, 0.0023463732, 0.018624855, -0.026197016, 0.062437106, -0.0011781682, -0.017721511, -0.013869008, 0.017761365, 0.017960632, 0.01695101, 0.0033028566, -0.0131117925, 0.031617086, 0.024602877, 0.0065725017, -0.028508518, -0.007233405, 0.0068016592, 0.014652793, 0.013510327, 0.0070009264, -0.016339924, -0.014785638, -0.024111351, 0.008130108, 0.017083855, 0.002919267, 0.07253332, 0.023261143, 0.0026867883, 0.017960632, -0.0073662503, -0.0015800241, 0.010255626, 0.014666078, 0.023832377, -0.022464074, 0.023765953, 0.014639509, 0.008595065, -0.035097625, 0.025665635, 0.02245079, -0.020551108, 0.010747153, -0.019089812, -0.008023832, 0.025280386, 0.006472868, 0.015702268, -0.0059049563, -0.011710279, -0.006173967, 0.0064662257, -0.017083855, 0.018996822, -0.019860314, 0.027193353, 0.0019279117, -0.027870862, -0.0067186314, 0.013895577, -0.012387788, 0.016738458, -0.0030637356, 0.008688057, 0.012420999, 0.00067252736, 0.022092108, -0.0056591933, -0.01984703, -0.008236384, -0.0020375086, -0.024576308, 0.014679362, -0.02076366
